p0 (For observed curve),n_qc_max (For observed curve),p0(For analytic curve),n_qc_max (For analytic curve)
,,2.246269253851e-10,4.418483934656e-01
,,2.246869373875e-10,4.422682662215e-01
,,2.247469493899e-10,4.426872615389e-01
,,2.248069613923e-10,4.431053824946e-01
,,2.248669733947e-10,4.435226321475e-01
,,2.249269853971e-10,4.439390135392e-01
,,2.249869973995e-10,4.443545296941e-01
,,2.250470094019e-10,4.447691836191e-01
,,2.251070214043e-10,4.451829783042e-01
,,2.251670334067e-10,4.455959167225e-01
,,2.252270454091e-10,4.460080018303e-01
,,2.252870574115e-10,4.464192365671e-01
,,2.253470694139e-10,4.468296238562e-01
,,2.254070814163e-10,4.472391666042e-01
,,2.254670934187e-10,4.476478677016e-01
,,2.255271054211e-10,4.480557300227e-01
,,2.255871174235e-10,4.484627564260e-01
,,2.256471294259e-10,4.488689497538e-01
,,2.257071414283e-10,4.492743128331e-01
,,2.257671534307e-10,4.496788484749e-01
,,2.258271654331e-10,4.500825594749e-01
,,2.258871774355e-10,4.504854486133e-01
,,2.259471894379e-10,4.508875186553e-01
,,2.260072014403e-10,4.512887723507e-01
,,2.260672134427e-10,4.516892124344e-01
,,2.261272254451e-10,4.520888416265e-01
,,2.261872374475e-10,4.524876626321e-01
,,2.262472494499e-10,4.528856781419e-01
,,2.263072614523e-10,4.532828908318e-01
,,2.263672734547e-10,4.536793033636e-01
,,2.264272854571e-10,4.540749183843e-01
,,2.264872974595e-10,4.544697385271e-01
,,2.265473094619e-10,4.548637664110e-01
,,2.266073214643e-10,4.552570046408e-01
,,2.266673334667e-10,4.556494558077e-01
,,2.267273454691e-10,4.560411224890e-01
,,2.267873574715e-10,4.564320072482e-01
,,2.268473694739e-10,4.568221126353e-01
,,2.269073814763e-10,4.572114411870e-01
,,2.269673934787e-10,4.575999954264e-01
,,2.270274054811e-10,4.579877778635e-01
,,2.270874174835e-10,4.583747909949e-01
,,2.271474294859e-10,4.587610373044e-01
,,2.272074414883e-10,4.591465192627e-01
,,2.272674534907e-10,4.595312393277e-01
,,2.273274654931e-10,4.599151999443e-01
,,2.273874774955e-10,4.602984035450e-01
,,2.274474894979e-10,4.606808525495e-01
,,2.275075015003e-10,4.610625493652e-01
,,2.275675135027e-10,4.614434963868e-01
,,2.276275255051e-10,4.618236959970e-01
,,2.276875375075e-10,4.622031505662e-01
,,2.277475495099e-10,4.625818624525e-01
,,2.278075615123e-10,4.629598340021e-01
,,2.278675735147e-10,4.633370675493e-01
,,2.279275855171e-10,4.637135654163e-01
,,2.279875975195e-10,4.640893299138e-01
,,2.280476095219e-10,4.644643633406e-01
,,2.281076215243e-10,4.648386679840e-01
,,2.281676335267e-10,4.652122461197e-01
,,2.282276455291e-10,4.655851000120e-01
,,2.282876575315e-10,4.659572319138e-01
,,2.283476695339e-10,4.663286440667e-01
,,2.284076815363e-10,4.666993387013e-01
,,2.284676935387e-10,4.670693180367e-01
,,2.285277055411e-10,4.674385842814e-01
,,2.285877175435e-10,4.678071396326e-01
,,2.286477295459e-10,4.681749862767e-01
,,2.287077415483e-10,4.685421263894e-01
,,2.287677535507e-10,4.689085621356e-01
,,2.288277655531e-10,4.692742956695e-01
,,2.288877775555e-10,4.696393291348e-01
,,2.289477895579e-10,4.700036646646e-01
,,2.290078015603e-10,4.703673043817e-01
,,2.290678135627e-10,4.707302503984e-01
,,2.291278255651e-10,4.710925048168e-01
,,2.291878375675e-10,4.714540697287e-01
,,2.292478495699e-10,4.718149472160e-01
,,2.293078615723e-10,4.721751393501e-01
,,2.293678735747e-10,4.725346481928e-01
,,2.294278855771e-10,4.728934757958e-01
,,2.294878975795e-10,4.732516242009e-01
,,2.295479095819e-10,4.736090954402e-01
,,2.296079215843e-10,4.739658915359e-01
,,2.296679335867e-10,4.743220145007e-01
,,2.297279455891e-10,4.746774663376e-01
,,2.297879575915e-10,4.750322490402e-01
,,2.298479695939e-10,4.753863645925e-01
,,2.299079815963e-10,4.757398149691e-01
,,2.299679935987e-10,4.760926021354e-01
,,2.300280056011e-10,4.764447280473e-01
,,2.300880176035e-10,4.767961946516e-01
,,2.301480296059e-10,4.771470038861e-01
,,2.302080416083e-10,4.774971576792e-01
,,2.302680536107e-10,4.778466579506e-01
,,2.303280656131e-10,4.781955066107e-01
,,2.303880776155e-10,4.785437055612e-01
,,2.304480896179e-10,4.788912566949e-01
,,2.305081016203e-10,4.792381618959e-01
,,2.305681136227e-10,4.795844230394e-01
,,2.306281256251e-10,4.799300419920e-01
,,2.306881376275e-10,4.802750206116e-01
,,2.307481496299e-10,4.806193607478e-01
,,2.308081616323e-10,4.809630642414e-01
,,2.308681736347e-10,4.813061329250e-01
,,2.309281856371e-10,4.816485686225e-01
,,2.309881976395e-10,4.819903731497e-01
,,2.310482096419e-10,4.823315483140e-01
,,2.311082216443e-10,4.826720959148e-01
,,2.311682336467e-10,4.830120177430e-01
,,2.312282456491e-10,4.833513155816e-01
,,2.312882576515e-10,4.836899912053e-01
,,2.313482696539e-10,4.840280463811e-01
,,2.314082816563e-10,4.843654828679e-01
,,2.314682936587e-10,4.847023024164e-01
,,2.315283056611e-10,4.850385067700e-01
,,2.315883176635e-10,4.853740976637e-01
,,2.316483296659e-10,4.857090768252e-01
,,2.317083416683e-10,4.860434459743e-01
,,2.317683536707e-10,4.863772068229e-01
,,2.318283656731e-10,4.867103610758e-01
,,2.318883776755e-10,4.870429104297e-01
,,2.319483896779e-10,4.873748565742e-01
,,2.320084016803e-10,4.877062011912e-01
,,2.320684136827e-10,4.880369459552e-01
,,2.321284256851e-10,4.883670925333e-01
,,2.321884376875e-10,4.886966425854e-01
,,2.322484496899e-10,4.890255977641e-01
,,2.323084616923e-10,4.893539597145e-01
,,2.323684736947e-10,4.896817300748e-01
,,2.324284856971e-10,4.900089104760e-01
,,2.324884976995e-10,4.903355025418e-01
,,2.325485097019e-10,4.906615078891e-01
,,2.326085217043e-10,4.909869281276e-01
,,2.326685337067e-10,4.913117648600e-01
,,2.327285457091e-10,4.916360196824e-01
,,2.327885577115e-10,4.919596941835e-01
,,2.328485697139e-10,4.922827899456e-01
,,2.329085817163e-10,4.926053085440e-01
,,2.329685937187e-10,4.929272515471e-01
,,2.330286057211e-10,4.932486205170e-01
,,2.330886177235e-10,4.935694170086e-01
,,2.331486297259e-10,4.938896425705e-01
,,2.332086417283e-10,4.942092987447e-01
,,2.332686537307e-10,4.945283870664e-01
,,2.333286657331e-10,4.948469090646e-01
,,2.333886777355e-10,4.951648662616e-01
,,2.334486897379e-10,4.954822601733e-01
,,2.335087017403e-10,4.957990923093e-01
,,2.335687137427e-10,4.961153641727e-01
,,2.336287257451e-10,4.964310772604e-01
,,2.336887377475e-10,4.967462330628e-01
,,2.337487497499e-10,4.970608330643e-01
,,2.338087617524e-10,4.973748787431e-01
,,2.338687737548e-10,4.976883715709e-01
,,2.339287857572e-10,4.980013130137e-01
,,2.339887977596e-10,4.983137045310e-01
,,2.340488097620e-10,4.986255475765e-01
,,2.341088217644e-10,4.989368435978e-01
,,2.341688337668e-10,4.992475940365e-01
,,2.342288457692e-10,4.995578003281e-01
,,2.342888577716e-10,4.998674639025e-01
,,2.343488697740e-10,5.001765861834e-01
,,2.344088817764e-10,5.004851685889e-01
,,2.344688937788e-10,5.007932125311e-01
,,2.345289057812e-10,5.011007194163e-01
,,2.345889177836e-10,5.014076906451e-01
,,2.346489297860e-10,5.017141276126e-01
,,2.347089417884e-10,5.020200317078e-01
,,2.347689537908e-10,5.023254043144e-01
,,2.348289657932e-10,5.026302468103e-01
,,2.348889777956e-10,5.029345605679e-01
,,2.349489897980e-10,5.032383469539e-01
,,2.350090018004e-10,5.035416073297e-01
,,2.350690138028e-10,5.038443430511e-01
,,2.351290258052e-10,5.041465554684e-01
,,2.351890378076e-10,5.044482459266e-01
,,2.352490498100e-10,5.047494157651e-01
,,2.353090618124e-10,5.050500663180e-01
,,2.353690738148e-10,5.053501989143e-01
,,2.354290858172e-10,5.056498148774e-01
,,2.354890978196e-10,5.059489155256e-01
,,2.355491098220e-10,5.062475021718e-01
,,2.356091218244e-10,5.065455761239e-01
,,2.356691338268e-10,5.068431386845e-01
,,2.357291458292e-10,5.071401911509e-01
,,2.357891578316e-10,5.074367348155e-01
,,2.358491698340e-10,5.077327709656e-01
,,2.359091818364e-10,5.080283008833e-01
,,2.359691938388e-10,5.083233258456e-01
,,2.360292058412e-10,5.086178471247e-01
,,2.360892178436e-10,5.089118659877e-01
,,2.361492298460e-10,5.092053836967e-01
,,2.362092418484e-10,5.094984015091e-01
,,2.362692538508e-10,5.097909206770e-01
,,2.363292658532e-10,5.100829424480e-01
,,2.363892778556e-10,5.103744680646e-01
,,2.364492898580e-10,5.106654987647e-01
,,2.365093018604e-10,5.109560357813e-01
,,2.365693138628e-10,5.112460803425e-01
,,2.366293258652e-10,5.115356336718e-01
,,2.366893378676e-10,5.118246969881e-01
,,2.367493498700e-10,5.121132715053e-01
,,2.368093618724e-10,5.124013584329e-01
,,2.368693738748e-10,5.126889589757e-01
,,2.369293858772e-10,5.129760743339e-01
,,2.369893978796e-10,5.132627057029e-01
,,2.370494098820e-10,5.135488542739e-01
,,2.371094218844e-10,5.138345212333e-01
,,2.371694338868e-10,5.141197077630e-01
,,2.372294458892e-10,5.144044150406e-01
,,2.372894578916e-10,5.146886442390e-01
,,2.373494698940e-10,5.149723965268e-01
,,2.374094818964e-10,5.152556730681e-01
,,2.374694938988e-10,5.155384750228e-01
,,2.375295059012e-10,5.158208035462e-01
,,2.375895179036e-10,5.161026597893e-01
,,2.376495299060e-10,5.163840448988e-01
,,2.377095419084e-10,5.166649600173e-01
,,2.377695539108e-10,5.169454062827e-01
,,2.378295659132e-10,5.172253848291e-01
,,2.378895779156e-10,5.175048967860e-01
,,2.379495899180e-10,5.177839432789e-01
,,2.380096019204e-10,5.180625254291e-01
,,2.380696139228e-10,5.183406443536e-01
,,2.381296259252e-10,5.186183011654e-01
,,2.381896379276e-10,5.188954969734e-01
,,2.382496499300e-10,5.191722328823e-01
,,2.383096619324e-10,5.194485099927e-01
,,2.383696739348e-10,5.197243294012e-01
,,2.384296859372e-10,5.199996922004e-01
,,2.384896979396e-10,5.202745994788e-01
,,2.385497099420e-10,5.205490523211e-01
,,2.386097219444e-10,5.208230518077e-01
,,2.386697339468e-10,5.210965990153e-01
,,2.387297459492e-10,5.213696950167e-01
,,2.387897579516e-10,5.216423408805e-01
,,2.388497699540e-10,5.219145376718e-01
,,2.389097819564e-10,5.221862864515e-01
,,2.389697939588e-10,5.224575882768e-01
,,2.390298059612e-10,5.227284442011e-01
,,2.390898179636e-10,5.229988552739e-01
,,2.391498299660e-10,5.232688225409e-01
,,2.392098419684e-10,5.235383470442e-01
,,2.392698539708e-10,5.238074298219e-01
,,2.393298659732e-10,5.240760719086e-01
,,2.393898779756e-10,5.243442743349e-01
,,2.394498899780e-10,5.246120381281e-01
,,2.395099019804e-10,5.248793643114e-01
,,2.395699139828e-10,5.251462539047e-01
,,2.396299259852e-10,5.254127079241e-01
,,2.396899379876e-10,5.256787273819e-01
,,2.397499499900e-10,5.259443132872e-01
,,2.398099619924e-10,5.262094666452e-01
,,2.398699739948e-10,5.264741884577e-01
,,2.399299859972e-10,5.267384797227e-01
,,2.399899979996e-10,5.270023414351e-01
,,2.400500100020e-10,5.272657745859e-01
,,2.401100220044e-10,5.275287801627e-01
,,2.401700340068e-10,5.277913591498e-01
,,2.402300460092e-10,5.280535125277e-01
,,2.402900580116e-10,5.283152412739e-01
,,2.403500700140e-10,5.285765463622e-01
,,2.404100820164e-10,5.288374287628e-01
,,2.404700940188e-10,5.290978894430e-01
,,2.405301060212e-10,5.293579293663e-01
,,2.405901180236e-10,5.296175494931e-01
,,2.406501300260e-10,5.298767507803e-01
,,2.407101420284e-10,5.301355341815e-01
,,2.407701540308e-10,5.303939006472e-01
,,2.408301660332e-10,5.306518511242e-01
,,2.408901780356e-10,5.309093865563e-01
,,2.409501900380e-10,5.311665078841e-01
,,2.410102020404e-10,5.314232160448e-01
,,2.410702140428e-10,5.316795119724e-01
,,2.411302260452e-10,5.319353965978e-01
,,2.411902380476e-10,5.321908708484e-01
,,2.412502500500e-10,5.324459356489e-01
,,2.413102620524e-10,5.327005919203e-01
,,2.413702740548e-10,5.329548405808e-01
,,2.414302860572e-10,5.332086825455e-01
,,2.414902980596e-10,5.334621187261e-01
,,2.415503100620e-10,5.337151500314e-01
,,2.416103220644e-10,5.339677773670e-01
,,2.416703340668e-10,5.342200016356e-01
,,2.417303460692e-10,5.344718237366e-01
,,2.417903580716e-10,5.347232445665e-01
,,2.418503700740e-10,5.349742650188e-01
,,2.419103820764e-10,5.352248859839e-01
,,2.419703940788e-10,5.354751083491e-01
,,2.420304060812e-10,5.357249329990e-01
,,2.420904180836e-10,5.359743608150e-01
,,2.421504300860e-10,5.362233926756e-01
,,2.422104420884e-10,5.364720294563e-01
,,2.422704540908e-10,5.367202720297e-01
,,2.423304660932e-10,5.369681212657e-01
,,2.423904780956e-10,5.372155780308e-01
,,2.424504900980e-10,5.374626431891e-01
,,2.425105021004e-10,5.377093176016e-01
,,2.425705141028e-10,5.379556021265e-01
,,2.426305261052e-10,5.382014976189e-01
,,2.426905381076e-10,5.384470049316e-01
,,2.427505501100e-10,5.386921249140e-01
,,2.428105621124e-10,5.389368584130e-01
,,2.428705741148e-10,5.391812062728e-01
,,2.429305861172e-10,5.394251693344e-01
,,2.429905981196e-10,5.396687484365e-01
,,2.430506101220e-10,5.399119444148e-01
,,2.431106221244e-10,5.401547581022e-01
,,2.431706341268e-10,5.403971903291e-01
,,2.432306461292e-10,5.406392419228e-01
,,2.432906581316e-10,5.408809137083e-01
,,2.433506701340e-10,5.411222065078e-01
,,2.434106821364e-10,5.413631211406e-01
,,2.434706941388e-10,5.416036584235e-01
,,2.435307061412e-10,5.418438191706e-01
,,2.435907181436e-10,5.420836041935e-01
,,2.436507301460e-10,5.423230143010e-01
,,2.437107421484e-10,5.425620502992e-01
,,2.437707541508e-10,5.428007129919e-01
,,2.438307661532e-10,5.430390031800e-01
,,2.438907781556e-10,5.432769216619e-01
,,2.439507901580e-10,5.435144692335e-01
,,2.440108021604e-10,5.437516466881e-01
,,2.440708141628e-10,5.439884548165e-01
,,2.441308261652e-10,5.442248944068e-01
,,2.441908381676e-10,5.444609662447e-01
,,2.442508501700e-10,5.446966711133e-01
,,2.443108621724e-10,5.449320097934e-01
,,2.443708741748e-10,5.451669830631e-01
,,2.444308861772e-10,5.454015916981e-01
,,2.444908981796e-10,5.456358364716e-01
,,2.445509101820e-10,5.458697181542e-01
,,2.446109221844e-10,5.461032375144e-01
,,2.446709341868e-10,5.463363953180e-01
,,2.447309461892e-10,5.465691923284e-01
,,2.447909581916e-10,5.468016293067e-01
,,2.448509701940e-10,5.470337070114e-01
,,2.449109821964e-10,5.472654261988e-01
,,2.449709941988e-10,5.474967876227e-01
,,2.450310062012e-10,5.477277920345e-01
,,2.450910182036e-10,5.479584401834e-01
,,2.451510302060e-10,5.481887328161e-01
,,2.452110422084e-10,5.484186706771e-01
,,2.452710542108e-10,5.486482545083e-01
,,2.453310662132e-10,5.488774850495e-01
,,2.453910782156e-10,5.491063630383e-01
,,2.454510902180e-10,5.493348892096e-01
,,2.455111022204e-10,5.495630642964e-01
,,2.455711142228e-10,5.497908890292e-01
,,2.456311262252e-10,5.500183641364e-01
,,2.456911382276e-10,5.502454903439e-01
,,2.457511502300e-10,5.504722683755e-01
,,2.458111622324e-10,5.506986989529e-01
,,2.458711742348e-10,5.509247827952e-01
,,2.459311862372e-10,5.511505206196e-01
,,2.459911982396e-10,5.513759131409e-01
,,2.460512102420e-10,5.516009610719e-01
,,2.461112222444e-10,5.518256651230e-01
,,2.461712342468e-10,5.520500260026e-01
,,2.462312462492e-10,5.522740444166e-01
,,2.462912582517e-10,5.524977210692e-01
,,2.463512702541e-10,5.527210566620e-01
,,2.464112822565e-10,5.529440518948e-01
,,2.464712942589e-10,5.531667074651e-01
,,2.465313062613e-10,5.533890240683e-01
,,2.465913182637e-10,5.536110023976e-01
,,2.466513302661e-10,5.538326431442e-01
,,2.467113422685e-10,5.540539469972e-01
,,2.467713542709e-10,5.542749146436e-01
,,2.468313662733e-10,5.544955467682e-01
,,2.468913782757e-10,5.547158440538e-01
,,2.469513902781e-10,5.549358071813e-01
,,2.470114022805e-10,5.551554368293e-01
,,2.470714142829e-10,5.553747336745e-01
,,2.471314262853e-10,5.555936983914e-01
,,2.471914382877e-10,5.558123316527e-01
,,2.472514502901e-10,5.560306341289e-01
,,2.473114622925e-10,5.562486064885e-01
,,2.473714742949e-10,5.564662493982e-01
,,2.474314862973e-10,5.566835635224e-01
,,2.474914982997e-10,5.569005495237e-01
,,2.475515103021e-10,5.571172080627e-01
,,2.476115223045e-10,5.573335397980e-01
,,2.476715343069e-10,5.575495453862e-01
,,2.477315463093e-10,5.577652254821e-01
,,2.477915583117e-10,5.579805807383e-01
,,2.478515703141e-10,5.581956118057e-01
,,2.479115823165e-10,5.584103193332e-01
,,2.479715943189e-10,5.586247039677e-01
,,2.480316063213e-10,5.588387663543e-01
,,2.480916183237e-10,5.590525071360e-01
,,2.481516303261e-10,5.592659269542e-01
,,2.482116423285e-10,5.594790264481e-01
,,2.482716543309e-10,5.596918062553e-01
,,2.483316663333e-10,5.599042670113e-01
,,2.483916783357e-10,5.601164093498e-01
,,2.484516903381e-10,5.603282339028e-01
,,2.485117023405e-10,5.605397413001e-01
,,2.485717143429e-10,5.607509321700e-01
,,2.486317263453e-10,5.609618071389e-01
,,2.486917383477e-10,5.611723668311e-01
,,2.487517503501e-10,5.613826118695e-01
,,2.488117623525e-10,5.615925428748e-01
,,2.488717743549e-10,5.618021604661e-01
,,2.489317863573e-10,5.620114652607e-01
,,2.489917983597e-10,5.622204578740e-01
,,2.490518103621e-10,5.624291389197e-01
,,2.491118223645e-10,5.626375090097e-01
,,2.491718343669e-10,5.628455687542e-01
,,2.492318463693e-10,5.630533187616e-01
,,2.492918583717e-10,5.632607596383e-01
,,2.493518703741e-10,5.634678919894e-01
,,2.494118823765e-10,5.636747164179e-01
,,2.494718943789e-10,5.638812335253e-01
,,2.495319063813e-10,5.640874439111e-01
,,2.495919183837e-10,5.642933481733e-01
,,2.496519303861e-10,5.644989469082e-01
,,2.497119423885e-10,5.647042407103e-01
,,2.497719543909e-10,5.649092301724e-01
,,2.498319663933e-10,5.651139158855e-01
,,2.498919783957e-10,5.653182984393e-01
,,2.499519903981e-10,5.655223784213e-01
,,2.500120024005e-10,5.657261564178e-01
,,2.500720144029e-10,5.659296330130e-01
,,2.501320264053e-10,5.661328087899e-01
,,2.501920384077e-10,5.663356843294e-01
,,2.502520504101e-10,5.665382602111e-01
,,2.503120624125e-10,5.667405370128e-01
,,2.503720744149e-10,5.669425153106e-01
,,2.504320864173e-10,5.671441956792e-01
,,2.504920984197e-10,5.673455786913e-01
,,2.505521104221e-10,5.675466649185e-01
,,2.506121224245e-10,5.677474549303e-01
,,2.506721344269e-10,5.679479492950e-01
,,2.507321464293e-10,5.681481485790e-01
,,2.507921584317e-10,5.683480533472e-01
,,2.508521704341e-10,5.685476641630e-01
,,2.509121824365e-10,5.687469815882e-01
,,2.509721944389e-10,5.689460061829e-01
,,2.510322064413e-10,5.691447385059e-01
,,2.510922184437e-10,5.693431791141e-01
,,2.511522304461e-10,5.695413285631e-01
,,2.512122424485e-10,5.697391874068e-01
,,2.512722544509e-10,5.699367561978e-01
,,2.513322664533e-10,5.701340354869e-01
,,2.513922784557e-10,5.703310258234e-01
,,2.514522904581e-10,5.705277277553e-01
,,2.515123024605e-10,5.707241418289e-01
,,2.515723144629e-10,5.709202685889e-01
,,2.516323264653e-10,5.711161085787e-01
,,2.516923384677e-10,5.713116623402e-01
,,2.517523504701e-10,5.715069304136e-01
,,2.518123624725e-10,5.717019133378e-01
,,2.518723744749e-10,5.718966116502e-01
,,2.519323864773e-10,5.720910258866e-01
,,2.519923984797e-10,5.722851565814e-01
,,2.520524104821e-10,5.724790042676e-01
,,2.521124224845e-10,5.726725694767e-01
,,2.521724344869e-10,5.728658527387e-01
,,2.522324464893e-10,5.730588545821e-01
,,2.522924584917e-10,5.732515755342e-01
,,2.523524704941e-10,5.734440161207e-01
,,2.524124824965e-10,5.736361768657e-01
,,2.524724944989e-10,5.738280582922e-01
,,2.525325065013e-10,5.740196609215e-01
,,2.525925185037e-10,5.742109852738e-01
,,2.526525305061e-10,5.744020318675e-01
,,2.527125425085e-10,5.745928012199e-01
,,2.527725545109e-10,5.747832938468e-01
,,2.528325665133e-10,5.749735102625e-01
,,2.528925785157e-10,5.751634509802e-01
,,2.529525905181e-10,5.753531165113e-01
,,2.530126025205e-10,5.755425073662e-01
,,2.530726145229e-10,5.757316240538e-01
,,2.531326265253e-10,5.759204670815e-01
,,2.531926385277e-10,5.761090369555e-01
,,2.532526505301e-10,5.762973341806e-01
,,2.533126625325e-10,5.764853592602e-01
,,2.533726745349e-10,5.766731126964e-01
,,2.534326865373e-10,5.768605949900e-01
,,2.534926985397e-10,5.770478066403e-01
,,2.535527105421e-10,5.772347481454e-01
,,2.536127225445e-10,5.774214200021e-01
,,2.536727345469e-10,5.776078227058e-01
,,2.537327465493e-10,5.777939567505e-01
,,2.537927585517e-10,5.779798226292e-01
,,2.538527705541e-10,5.781654208332e-01
,,2.539127825565e-10,5.783507518527e-01
,,2.539727945589e-10,5.785358161767e-01
,,2.540328065613e-10,5.787206142926e-01
,,2.540928185637e-10,5.789051466869e-01
,,2.541528305661e-10,5.790894138445e-01
,,2.542128425685e-10,5.792734162491e-01
,,2.542728545709e-10,5.794571543832e-01
,,2.543328665733e-10,5.796406287280e-01
,,2.543928785757e-10,5.798238397634e-01
,,2.544528905781e-10,5.800067879681e-01
